example_id,data_split,seed,candidate_library,scheduler,num_rounds,epsilon_target,schedule_id,schedule,score_random,score_confidence,score_entropy,score_dependency,score_dprm_itemwise,score_diag_um,score_projection,score_residualized,score_budgeted,actual_response_power,actual_terminal_gain,frontier_width_histogram,gamma_pinv,gamma_ridge,gram_delta,ridge_multiplier,used_pinv,adaptation_terminal_labels,width_weight_source
s0-i13,held_out,0,oracle,random_balanced,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,confidence,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,entropy,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dependency_cmi,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,min_within_batch_tc,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_myopic,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_rollout,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_exact,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_8,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_32,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,saps_diagonal,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_residualized,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_projection,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,b_saps_budgeted,1,0.01,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.036139618265715094,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.036139618265715094,-0.0972669664713327,-3.5752661357905424,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,random_balanced,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,confidence,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,entropy,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dependency_cmi,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,min_within_batch_tc,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_myopic,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_rollout,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_exact,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_8,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_32,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,saps_diagonal,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_residualized,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_projection,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,b_saps_budgeted,1,0.05,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.0818832618318145,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.0818832618318145,0.11964766598598187,1.352844374405142,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,random_balanced,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,confidence,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,entropy,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dependency_cmi,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,min_within_batch_tc,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_myopic,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,dprm_rollout,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_exact,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_8,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,subset_beam_32,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,saps_diagonal,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_residualized,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,p_saps_projection,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,b_saps_budgeted,1,0.15,54a0dc573c0908b1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2055390052991472,-0.0,0.0,-0.8036686225398636,,0.0,8.149028662687293,8.149028662687293,0.2055390052991472,0.06968393048095238,-2.80355463829018,"{""2"": 11}",8.149028662687293,8.14830158969297,6.480398621058528,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,random_balanced,2,0.01,0cc727ce3cb9eaea,"[[0, 2, 4, 5, 7, 11], [1, 3, 6, 8, 9, 10]]",0.03613961826571509,-0.2355620579115146,0.5837978731293116,-0.2552056425960108,,0.5027831852005746,8.135423967129121,8.135423967129121,0.036139618265715094,0.0,0.0,"{""1"": 6, ""2"": 5}",8.135423967129121,8.135156954731887,5.100664454425963,1e-05,True,40,development_isotonic_frozen
s0-i13,held_out,0,oracle,confidence,2,0.01,a80481989ebe6bc9,"[[3, 5, 6, 7, 9, 11], [0, 1, 2, 4, 8, 10]]",0.03613961826571509,-0.18526357159175402,0.6314974169020224,-0.49762434942794137,,0.37571698474324805,6.672822239318645,6.672822239318645,0.036139618265715094,0.0,3.5752661357905424,"{""2"": 6, ""1"": 5}",6.672822239318645,6.672617760714859,6.1493972507201855,1e-05,True,40,development_isotonic_frozen
